timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1418237340398260,8,51.762916,-1.260697,60.137058,2.238239,1.651294,3.544384,5736100.781701,620029.534884,-60.137058,30U
1418237340598260,8,51.762919,-1.260704,60.493808,2.304825,1.674529,3.604690,5736101.123688,620029.050769,-60.493808,30U
1418237340798259,8,51.762927,-1.260710,60.142454,2.364575,1.702864,3.670028,5736101.912525,620028.658101,-60.142454,30U
1418237340998259,7,51.762942,-1.260707,58.662763,2.942358,1.966644,4.294253,5736103.652229,620028.766687,-58.662763,30U
1418237341198259,7,51.762945,-1.260712,59.269323,2.942262,1.966614,4.294287,5736104.005940,620028.442894,-59.269323,30U
1418237341398259,6,51.762909,-1.260710,64.109065,4.391977,3.483933,12.990017,5736099.976229,620028.649313,-64.109065,30U
1418237341598259,7,51.762914,-1.260720,64.026469,4.391288,3.484182,12.990649,5736100.456663,620027.992552,-64.026469,30U
1418237341798259,6,51.762918,-1.260729,64.032945,4.390745,3.484091,12.990290,5736100.882903,620027.328089,-64.032945,30U
1418237341998259,6,51.762921,-1.260740,63.967051,4.390592,3.484283,12.991681,5736101.277928,620026.587130,-63.967051,30U
1418237342198258,6,51.762925,-1.260751,63.881861,4.390611,3.484375,12.992067,5736101.637658,620025.802253,-63.881861,30U
1418237342398258,7,51.762927,-1.260763,63.875252,4.390425,3.484561,12.992834,5736101.893311,620024.971571,-63.875252,30U
1418237342598258,7,51.762936,-1.260787,60.498936,3.390307,2.083806,5.342962,5736102.876712,620023.296627,-60.498936,30U
1418237342798258,6,51.762931,-1.260789,63.755402,4.390144,3.485155,12.994599,5736102.232808,620023.157912,-63.755402,30U
1418237342998258,6,51.762932,-1.260803,63.680869,4.390519,3.485310,12.995540,5736102.357702,620022.175718,-63.680869,30U
1418237343198258,6,51.762933,-1.260818,63.604503,4.390335,3.485482,12.996975,5736102.401326,620021.148273,-63.604503,30U
1418237343398258,6,51.762932,-1.260833,63.736857,4.431159,3.487352,13.026058,5736102.282817,620020.149837,-63.736857,30U
1418237343598257,6,51.762953,-1.260835,63.434746,4.258615,3.331862,12.964314,5736104.617764,620019.932385,-63.434746,30U
1418237343798257,6,51.762952,-1.260851,63.313753,4.251083,3.333068,12.961748,5736104.490816,620018.831919,-63.313753,30U
1418237343998257,7,51.762950,-1.260867,63.410327,4.249747,3.337144,12.966752,5736104.308603,620017.761863,-63.410327,30U
1418237344198257,7,51.762949,-1.260879,64.552438,3.918130,2.975510,8.230545,5736104.096658,620016.876679,-64.552438,30U
1418237344398257,7,51.762947,-1.260895,64.611209,3.918184,2.974761,8.220156,5736103.836076,620015.822079,-64.611209,30U
1418237344598257,6,51.762943,-1.260911,61.763783,4.669323,3.455343,15.877236,5736103.351871,620014.681487,-61.763783,30U
1418237344798257,6,51.762940,-1.260927,62.268140,4.645217,3.453143,12.728524,5736103.061254,620013.608474,-62.268140,30U
1418237344998256,6,51.762937,-1.260943,63.051551,4.614398,3.443530,7.764782,5736102.707268,620012.555541,-63.051551,30U
1418237345198256,4,51.762935,-1.260957,61.636374,18.485315,20.469877,9.485096,5736102.428147,620011.550968,-61.636374,30U
1418237345398256,4,51.762934,-1.260971,60.273994,4.652700,4.187154,8.831142,5736102.359402,620010.571777,-60.273994,30U
1418237345598256,5,51.762932,-1.260990,58.640180,4.603674,3.442065,8.136163,5736102.012528,620009.320134,-58.640180,30U
1418237345798256,4,51.762927,-1.261003,61.700670,4.667062,3.448883,19.764257,5736101.515229,620008.387743,-61.700670,30U
1418237345998256,4,51.762925,-1.261018,61.369589,4.663434,3.448979,19.762384,5736101.194500,620007.344746,-61.369589,30U
1418237346198256,4,51.762921,-1.261033,61.579684,4.660056,3.449467,19.757971,5736100.812552,620006.331974,-61.579684,30U
1418237346398255,4,51.762918,-1.261047,61.389460,4.656003,3.449135,19.754002,5736100.394655,620005.377467,-61.389460,30U
1418237346598255,4,51.762915,-1.261062,61.454061,4.649974,3.449254,19.752119,5736100.023022,620004.374315,-61.454061,30U
1418237346798255,4,51.762911,-1.261077,61.328005,4.649494,3.448719,19.747791,5736099.614800,620003.358351,-61.328005,30U
1418237346998255,4,51.762908,-1.261092,61.380998,4.644265,3.448996,19.746250,5736099.224725,620002.325224,-61.380998,30U
1418237347198255,4,51.762905,-1.261107,61.227278,4.638499,3.449119,19.744167,5736098.841433,620001.316743,-61.227278,30U
1418237347398255,4,51.762901,-1.261122,61.249181,4.636007,3.449299,19.742708,5736098.431791,620000.283603,-61.249181,30U
1418237347598255,4,51.762898,-1.261137,61.164903,4.631747,3.449224,19.741018,5736098.022390,619999.219733,-61.164903,30U
1418237347798254,4,51.762895,-1.261153,61.170003,4.627786,3.449421,19.739880,5736097.622757,619998.149400,-61.170003,30U
1418237347998254,4,51.762891,-1.261168,61.202714,4.627618,3.449561,19.738571,5736097.193547,619997.097836,-61.202714,30U
1418237348198254,4,51.762888,-1.261184,61.164151,4.621793,3.449608,19.736877,5736096.820317,619996.020099,-61.164151,30U
1418237348398254,4,51.762884,-1.261199,61.125741,4.619916,3.449776,19.735943,5736096.394891,619994.982894,-61.125741,30U
1418237348598254,4,51.762881,-1.261215,61.166687,4.616159,3.450002,19.735352,5736095.997575,619993.927009,-61.166687,30U
1418237348798254,4,51.762877,-1.261230,61.070517,4.612682,3.450233,19.733500,5736095.595256,619992.866410,-61.070517,30U
1418237348998254,4,51.762874,-1.261246,61.163557,4.609268,3.450491,19.732019,5736095.199960,619991.793916,-61.163557,30U
1418237349198253,5,51.762871,-1.261261,61.096340,4.608974,3.450438,19.730972,5736094.821895,619990.724260,-61.096340,30U
1418237349398253,6,51.762868,-1.261277,61.175966,4.605510,3.450576,19.729803,5736094.413609,619989.651273,-61.175966,30U
1418237349598253,6,51.762869,-1.261299,58.680898,4.314205,3.186158,12.173642,5736094.502408,619988.108948,-58.680898,30U
1418237349798253,6,51.762866,-1.261315,59.519178,4.311404,3.186165,12.173591,5736094.137457,619987.039424,-59.519178,30U
1418237349998253,6,51.762863,-1.261330,60.740839,4.228276,3.170438,11.049796,5736093.797553,619985.988613,-60.740839,30U
1418237350198253,6,51.762863,-1.261348,62.607774,4.054399,3.137466,8.244162,5736093.754525,619984.748001,-62.607774,30U
1418237350398253,6,51.762853,-1.261361,57.191756,4.517519,3.195962,14.045465,5736092.667984,619983.887682,-57.191756,30U
1418237350598252,5,51.762848,-1.261372,61.434957,4.499904,3.425774,18.403700,5736092.095099,619983.131160,-61.434957,30U
1418237350798252,5,51.762845,-1.261389,61.347402,4.497587,3.425954,18.403475,5736091.724000,619982.020086,-61.347402,30U
1418237350998252,6,51.762842,-1.261404,61.515005,4.495718,3.426196,18.403261,5736091.352063,619980.935998,-61.515005,30U
1418237351198252,6,51.762838,-1.261420,62.205763,4.431294,3.416354,15.151992,5736090.919515,619979.869700,-62.205763,30U
1418237351398252,6,51.762837,-1.261437,62.781147,4.282169,3.378212,14.286187,5736090.703435,619978.694353,-62.781147,30U
1418237351598252,5,51.762830,-1.261451,61.555060,4.551395,3.448370,15.837905,5736089.956786,619977.719157,-61.555060,30U
1418237351798252,5,51.762827,-1.261467,60.790452,4.545531,3.449198,15.837903,5736089.574371,619976.641329,-60.790452,30U
1418237351998251,6,51.762826,-1.261486,61.132197,3.766304,3.268236,10.266808,5736089.494273,619975.370499,-61.132197,30U
1418237352198251,5,51.762820,-1.261500,61.822229,4.495387,3.443580,7.653409,5736088.729649,619974.426017,-61.822229,30U
1418237352398251,5,51.762817,-1.261516,61.720160,4.492877,3.443830,7.669214,5736088.355467,619973.324351,-61.720160,30U
1418237352598251,5,51.762813,-1.261531,63.115337,4.490863,3.443581,7.691669,5736087.924820,619972.255791,-63.115337,30U
1418237352798251,5,51.762810,-1.261548,60.783943,4.490756,3.443562,7.724217,5736087.607320,619971.133749,-60.783943,30U
1418237352998251,5,51.762807,-1.261564,60.711628,4.488737,3.443526,7.723525,5736087.187669,619970.043188,-60.711628,30U
1418237353198251,5,51.762803,-1.261579,61.310572,4.485970,3.443410,7.657784,5736086.747310,619968.984923,-61.310572,30U
1418237353398250,5,51.762801,-1.261596,58.917094,4.484536,3.443599,7.708819,5736086.453353,619967.849288,-58.917094,30U
1418237353598250,5,51.762797,-1.261611,59.389959,4.481837,3.443588,7.709929,5736086.004199,619966.764721,-59.389959,30U
1418237353798250,6,51.762794,-1.261627,59.055222,4.479054,3.443890,7.660352,5736085.607994,619965.687041,-59.055222,30U
1418237353998250,6,51.762789,-1.261642,61.088572,4.478666,3.443943,7.623263,5736085.104727,619964.650572,-61.088572,30U
1418237354198250,6,51.762787,-1.261659,58.067044,4.475698,3.443987,7.622189,5736084.840740,619963.495544,-58.067044,30U
1418237354398250,7,51.762785,-1.261676,59.018292,4.304402,3.402209,7.926025,5736084.591008,619962.324149,-59.018292,30U
1418237354598250,7,51.762785,-1.261693,59.395558,4.030349,3.078278,7.116958,5736084.564005,619961.181868,-59.395558,30U
1418237354798249,7,51.762790,-1.261716,60.434527,2.903624,2.843864,6.642442,5736085.064544,619959.560669,-60.434527,30U
1418237354998249,7,51.762784,-1.261733,60.468354,2.901201,2.843734,6.635331,5736084.379513,619958.394559,-60.468354,30U
1418237355198249,7,51.762784,-1.261752,59.760035,2.896244,2.843451,6.611672,5736084.367383,619957.079911,-59.760035,30U
1418237355398249,7,51.762779,-1.261769,58.930271,2.887710,2.775383,6.468018,5736083.713052,619955.929003,-58.930271,30U
1418237355598249,6,51.762778,-1.261786,60.289752,2.879245,3.103395,7.094653,5736083.621409,619954.754937,-60.289752,30U
1418237355798249,6,51.762773,-1.261802,59.775168,2.881392,3.103833,7.118788,5736083.045339,619953.658968,-59.775168,30U
1418237355998249,6,51.762769,-1.261819,59.455616,2.866815,3.102102,7.076782,5736082.566983,619952.492750,-59.455616,30U
1418237356198248,6,51.762764,-1.261836,59.919278,2.862755,3.104807,7.056845,5736081.955474,619951.367852,-59.919278,30U
1418237356398248,5,51.762764,-1.261875,58.476947,3.443971,5.408866,8.020178,5736081.938280,619948.671230,-58.476947,30U
1418237356598248,6,51.762755,-1.261870,59.914394,2.860076,3.104282,7.052952,5736080.931671,619949.047686,-59.914394,30U
1418237356798248,6,51.762752,-1.261887,59.792149,2.853090,3.103124,7.031488,5736080.549686,619947.879415,-59.792149,30U
1418237356998248,6,51.762752,-1.261907,60.443925,2.848332,3.110696,7.031586,5736080.491247,619946.480060,-60.443925,30U
1418237357198248,6,51.762747,-1.261924,60.726531,2.842180,3.106138,7.029642,5736079.913296,619945.301636,-60.726531,30U
1418237357398248,6,51.762743,-1.261942,60.882252,2.835846,3.104027,7.017737,5736079.439969,619944.084125,-60.882252,30U
1418237357598247,6,51.762736,-1.261958,60.966385,2.838049,3.104005,7.030246,5736078.664562,619943.002332,-60.966385,30U
1418237357798247,6,51.762735,-1.261978,61.012681,2.835887,3.102355,7.028590,5736078.490564,619941.654883,-61.012681,30U
1418237357998247,7,51.762731,-1.261996,61.144328,2.835815,3.102464,7.031528,5736078.021846,619940.419218,-61.144328,30U
1418237358198247,7,51.762727,-1.262014,60.994931,2.836594,3.101523,7.042616,5736077.575395,619939.161386,-60.994931,30U
1418237358398247,7,51.762720,-1.262029,61.601272,2.835182,2.838766,6.543740,5736076.800425,619938.150807,-61.601272,30U
1418237358598247,6,51.762715,-1.262047,61.914204,2.857331,3.104229,7.141177,5736076.206560,619936.916902,-61.914204,30U
1418237358798247,6,51.762711,-1.262065,60.942948,2.851027,3.102525,7.108009,5736075.747700,619935.687045,-60.942948,30U
1418237358998246,6,51.762707,-1.262083,60.835342,2.845947,3.101103,7.106817,5736075.285392,619934.481101,-60.835342,30U
1418237359198246,6,51.762703,-1.262100,61.153735,2.834433,3.099089,7.112830,5736074.744670,619933.303127,-61.153735,30U
1418237359398246,5,51.762692,-1.262113,64.360542,4.159125,3.351046,13.131701,5736073.569066,619932.444732,-64.360542,30U
1418237359598246,6,51.762688,-1.262130,64.184041,4.157641,3.350042,13.110533,5736073.082684,619931.289449,-64.184041,30U
1418237359798246,5,51.762685,-1.262147,64.081157,4.156427,3.349945,13.087910,5736072.668895,619930.110080,-64.081157,30U
1418237359998246,5,51.762681,-1.262163,63.826099,4.155982,3.349495,13.087761,5736072.183743,619928.985043,-63.826099,30U
1418237360198246,5,51.762677,-1.262180,63.824457,4.155495,3.349063,13.086443,5736071.740021,619927.865607,-63.824457,30U
1418237360398245,5,51.762674,-1.262197,64.044084,4.155542,3.349295,13.088271,5736071.348634,619926.708834,-64.044084,30U
1418237360598245,5,51.762670,-1.262213,64.184488,4.155235,3.349217,13.087552,5736070.914801,619925.580732,-64.184488,30U
1418237360798245,5,51.762666,-1.262229,63.904296,4.154636,3.349021,13.082637,5736070.462988,619924.480273,-63.904296,30U
1418237360998245,5,51.762663,-1.262245,64.001799,4.154082,3.348924,13.075028,5736070.049152,619923.381944,-64.001799,30U
1418237361198245,6,51.762660,-1.262261,64.311397,4.156011,3.352750,13.081534,5736069.661374,619922.274000,-64.311397,30U
1418237361398245,6,51.762656,-1.262277,64.517998,4.161050,3.362151,13.095536,5736069.256981,619921.199431,-64.517998,30U
1418237361598245,6,51.762654,-1.262294,63.951435,3.855994,3.296704,11.826132,5736069.029073,619920.031652,-63.951435,30U
1418237361798244,6,51.762650,-1.262310,64.008474,3.852101,3.289291,11.815054,5736068.565056,619918.984970,-64.008474,30U
1418237361998244,6,51.762648,-1.262326,63.663755,3.764853,3.267974,11.453455,5736068.319588,619917.886633,-63.663755,30U
1418237362198244,6,51.762646,-1.262341,63.852963,3.762681,3.267132,11.443840,5736067.972098,619916.813186,-63.852963,30U
1418237362398244,6,51.762644,-1.262357,62.666068,2.809439,3.093435,7.059849,5736067.783742,619915.700748,-62.666068,30U
1418237362598244,6,51.762642,-1.262373,62.508082,2.795955,3.091033,7.007969,5736067.527154,619914.640770,-62.508082,30U
1418237362798244,6,51.762635,-1.262386,63.559736,2.802242,3.092084,7.058993,5736066.773645,619913.779893,-63.559736,30U
1418237362998244,6,51.762636,-1.262403,62.222479,2.839485,3.098654,7.088760,5736066.825054,619912.587801,-62.222479,30U
1418237363198243,6,51.762635,-1.262418,61.337137,2.865890,3.103477,7.123685,5736066.644778,619911.554848,-61.337137,30U
1418237363398243,5,51.762621,-1.262425,59.221059,4.452105,3.449919,7.548914,5736065.134213,619911.114085,-59.221059,30U
1418237363598243,6,51.762635,-1.262451,59.095026,2.903347,3.110810,7.044391,5736066.570460,619909.245891,-59.095026,30U
1418237363798243,6,51.762631,-1.262466,59.465268,2.779505,3.088679,7.008188,5736066.202139,619908.251479,-59.465268,30U
1418237363998243,7,51.762627,-1.262479,60.174028,2.771265,3.087392,7.018045,5736065.642168,619907.356991,-60.174028,30U
1418237364198243,7,51.762622,-1.262493,60.868889,2.774357,3.087499,7.051866,5736065.101286,619906.426393,-60.868889,30U
1418237364398243,7,51.762617,-1.262513,60.444420,3.807700,2.876518,10.521659,5736064.463985,619905.046031,-60.444420,30U
1418237364598242,6,51.762614,-1.262528,60.578203,3.806403,2.875889,10.513424,5736064.123084,619903.999235,-60.578203,30U
1418237364798242,6,51.762603,-1.262531,63.775635,4.147837,3.350122,13.005523,5736062.945978,619903.820798,-63.775635,30U
1418237364998242,6,51.762600,-1.262546,63.896426,4.147799,3.350641,13.005894,5736062.570152,619902.782709,-63.896426,30U
1418237365198242,5,51.762597,-1.262562,64.003635,4.147300,3.350713,12.996819,5736062.218175,619901.723428,-64.003635,30U
1418237365398242,5,51.762594,-1.262577,64.156081,4.147413,3.351072,12.999037,5736061.885536,619900.674134,-64.156081,30U
1418237365598242,5,51.762591,-1.262592,64.294402,4.147524,3.351457,13.004056,5736061.525586,619899.652703,-64.294402,30U
1418237365798242,5,51.762588,-1.262607,64.054723,4.147233,3.351530,13.001108,5736061.146841,619898.635766,-64.054723,30U
1418237365998241,5,51.762585,-1.262621,64.008306,4.147032,3.351521,13.001753,5736060.766085,619897.661341,-64.008306,30U
1418237366198241,4,51.762578,-1.262632,60.482448,4.530604,3.463552,19.663460,5736059.988845,619896.898764,-60.482448,30U
1418237366398241,4,51.762575,-1.262647,60.456019,4.530468,3.463680,19.662470,5736059.657519,619895.902811,-60.456019,30U
1418237366598241,4,51.762572,-1.262661,60.551574,4.530120,3.463611,19.661963,5736059.305198,619894.954143,-60.551574,30U
1418237366798241,5,51.762569,-1.262675,60.475986,4.530035,3.463646,19.660988,5736058.954090,619894.001121,-60.475986,30U
1418237366998241,5,51.762567,-1.262688,60.509754,4.529842,3.463846,19.659939,5736058.637890,619893.057574,-60.509754,30U
1418237367198241,5,51.762568,-1.262705,64.531609,4.151421,3.354003,13.108019,5736058.787352,619891.893470,-64.531609,30U
1418237367398240,4,51.762561,-1.262715,60.547052,4.529476,3.464121,19.659435,5736057.951961,619891.249758,-60.547052,30U
1418237367598240,5,51.762563,-1.262732,64.869518,4.166900,3.358768,13.430565,5736058.146232,619890.086929,-64.869518,30U
1418237367798240,5,51.762560,-1.262745,64.950859,4.150562,3.354337,13.099843,5736057.811651,619889.203146,-64.950859,30U
1418237367998240,5,51.762557,-1.262757,64.846661,4.150912,3.354734,13.109155,5736057.441654,619888.363707,-64.846661,30U
1418237368198240,5,51.762554,-1.262769,64.898034,4.148333,3.354251,13.052243,5736057.114609,619887.535178,-64.898034,30U
1418237368398240,5,51.762551,-1.262781,64.953919,4.148277,3.354436,13.053232,5736056.781422,619886.736509,-64.953919,30U
1418237368598240,5,51.762548,-1.262792,65.024679,4.148666,3.354441,13.050120,5736056.389337,619885.959716,-65.024679,30U
1418237368798239,5,51.762546,-1.262803,65.039835,4.150972,3.354730,13.056961,5736056.122673,619885.174841,-65.039835,30U
1418237368998239,5,51.762543,-1.262814,64.755187,4.201183,3.355723,13.086541,5736055.797203,619884.444788,-64.755187,30U
1418237369198239,5,51.762553,-1.262822,62.676979,6.737341,3.409978,15.160529,5736056.849585,619883.853837,-62.676979,30U
1418237369398239,5,51.762550,-1.262833,62.695509,6.736541,3.410219,15.160941,5736056.497425,619883.149758,-62.695509,30U
1418237369598239,5,51.762553,-1.262848,60.347351,6.113643,3.045532,12.002519,5736056.898052,619882.050812,-60.347351,30U
1418237369798239,5,51.762553,-1.262860,59.718252,6.114624,3.045677,12.002531,5736056.797336,619881.252768,-59.718252,30U
1418237369998239,5,51.762552,-1.262871,59.184606,5.868432,2.898921,10.597042,5736056.683908,619880.480887,-59.184606,30U
1418237370198238,4,51.762485,-1.262869,56.913019,30.767761,4.104174,13.253221,5736049.212228,619880.810088,-56.913019,30U
1418237370398238,5,51.762548,-1.262892,57.980713,5.383183,2.517919,6.071429,5736056.193571,619879.031097,-57.980713,30U
1418237370598238,5,51.762459,-1.262886,54.840187,30.664072,4.103230,13.040607,5736046.339407,619879.740772,-54.840187,30U
1418237370798238,5,51.762455,-1.262894,54.666772,30.567314,4.102032,12.830275,5736045.831585,619879.166643,-54.666772,30U
1418237370998238,6,51.762437,-1.262901,53.068170,30.552679,4.100691,12.809927,5736043.914030,619878.724081,-53.068170,30U
1418237371198238,6,51.762532,-1.262927,56.856958,5.077512,2.457628,5.799435,5736054.406750,619876.654025,-56.856958,30U
1418237371398238,6,51.762530,-1.262936,56.534956,5.083508,2.458898,5.814835,5736054.192223,619876.099978,-56.534956,30U
1418237371598237,6,51.762529,-1.262942,57.068076,4.678177,2.353088,5.726051,5736054.007609,619875.657722,-57.068076,30U
1418237371798237,6,51.762534,-1.262944,55.896008,3.606017,2.110878,5.344148,5736054.541105,619875.498001,-55.896008,30U
1418237371998237,5,51.762514,-1.262950,57.191269,5.151771,2.993996,7.632636,5736052.348555,619875.167249,-57.191269,30U
1418237372198237,4,51.762509,-1.262949,62.595859,5.009313,3.468774,19.756241,5736051.745985,619875.245984,-62.595859,30U
1418237372398237,5,51.762505,-1.262954,62.320059,5.237502,3.469450,19.813173,5736051.299697,619874.869031,-62.320059,30U
1418237372598237,5,51.762594,-1.262965,72.392196,102.390594,5.170418,89.523834,5736061.191217,619873.912724,-72.392196,30U
1418237372798237,6,51.762509,-1.262965,62.823812,7.780112,3.471334,16.704367,5736051.729811,619874.129360,-62.823812,30U
1418237372998236,5,51.762447,-1.262966,57.023559,102.291573,5.164443,89.457008,5736044.849165,619874.233860,-57.023559,30U
1418237373198236,7,51.762506,-1.262974,62.927948,4.905816,3.380839,10.687777,5736051.467869,619873.493266,-62.927948,30U
1418237373398236,5,51.762503,-1.262977,63.759578,4.972356,3.381619,10.706972,5736051.125767,619873.309165,-63.759578,30U
1418237373598236,7,51.762505,-1.262981,62.918021,3.620706,3.363133,7.297612,5736051.268554,619873.038670,-62.918021,30U
1418237373798236,5,51.762490,-1.262983,62.195915,66.510071,4.351141,46.817219,5736049.618999,619872.914851,-62.195915,30U
1418237373998236,7,51.762505,-1.262988,61.923227,3.538624,3.363202,7.266874,5736051.271577,619872.577728,-61.923227,30U
1418237374198236,7,51.762501,-1.263004,60.105792,3.127917,1.718964,4.253875,5736050.838338,619871.433340,-60.105792,30U
1418237374398235,7,51.762490,-1.263011,60.888799,2.996585,1.703676,4.242683,5736049.579323,619870.998911,-60.888799,30U
1418237374598235,7,51.762496,-1.263012,60.761633,3.000652,1.700132,4.235125,5736050.266792,619870.909268,-60.761633,30U
1418237374798235,7,51.762496,-1.263020,60.123299,2.936103,1.705449,4.265728,5736050.186104,619870.385615,-60.123299,30U
1418237374998235,7,51.762492,-1.263022,60.160511,2.975051,1.711151,4.280828,5736049.790490,619870.228978,-60.160511,30U
1418237375198235,7,51.762489,-1.263025,59.942284,3.018022,1.707156,4.256156,5736049.488580,619870.042972,-59.942284,30U
1418237375398235,7,51.762484,-1.263030,59.957497,2.921052,1.699192,4.249014,5736048.903894,619869.682346,-59.957497,30U
1418237375598235,7,51.762468,-1.263026,59.051848,4.692940,2.104344,5.283280,5736047.143401,619870.009478,-59.051848,30U
1418237375798234,5,51.762464,-1.263013,61.753055,4.765975,3.458654,7.582856,5736046.733697,619870.946556,-61.753055,30U
1418237375998234,6,51.762468,-1.263041,59.910009,5.052523,2.127188,5.369724,5736047.077754,619869.022241,-59.910009,30U
1418237376198234,6,51.762450,-1.263040,58.792058,5.051839,2.098295,5.317564,5736045.050133,619869.081556,-58.792058,30U
1418237376398234,5,51.762443,-1.263044,58.784401,4.763453,2.253507,5.357701,5736044.306605,619868.857292,-58.784401,30U
1418237376598234,5,51.762436,-1.263029,61.038650,4.662136,4.177238,8.486174,5736043.545603,619869.922372,-61.038650,30U
1418237376798234,5,51.762428,-1.263032,60.891745,4.594532,4.177304,8.465453,5736042.693865,619869.688803,-60.891745,30U
1418237376998234,4,51.762419,-1.263037,60.890235,4.559123,4.180069,8.452377,5736041.588613,619869.413573,-60.890235,30U
1418237377198233,5,51.762411,-1.263041,60.656817,4.499776,4.182145,8.482190,5736040.732428,619869.120211,-60.656817,30U
1418237377398233,7,51.762404,-1.263043,60.972019,4.501076,4.186303,8.545288,5736039.908827,619869.052912,-60.972019,30U
1418237377598233,6,51.762399,-1.263038,60.718840,4.370567,3.222511,7.200973,5736039.356622,619869.381262,-60.718840,30U
1418237377798233,5,51.762389,-1.263030,56.339956,4.382602,3.343223,14.079428,5736038.289371,619869.926298,-56.339956,30U
1418237377998233,5,51.762382,-1.263031,56.964614,4.624203,5.278779,16.308233,5736037.584623,619869.918068,-56.964614,30U
1418237378198233,6,51.762370,-1.263035,59.636964,4.610833,5.237094,16.300976,5736036.188889,619869.677023,-59.636964,30U
1418237378398233,7,51.762365,-1.263055,63.591939,4.164346,3.514530,7.918190,5736035.594090,619868.280199,-63.591939,30U
1418237378598232,5,51.762365,-1.263062,61.815323,3.749856,3.436900,5.233666,5736035.548454,619867.784697,-61.815323,30U
1418237378798232,6,51.762355,-1.263060,61.902254,3.734708,3.371137,5.130672,5736034.493926,619867.977326,-61.902254,30U
1418237378998232,8,51.762356,-1.263019,62.814986,2.950668,2.407579,5.119492,5736034.636429,619870.805654,-62.814986,30U
1418237379198232,8,51.762338,-1.263008,61.314742,2.839030,2.352331,4.839152,5736032.722668,619871.644363,-61.314742,30U
1418237379398232,8,51.762332,-1.263003,59.192913,2.901911,2.396880,4.897104,5736032.013452,619871.971543,-59.192913,30U
1418237379598232,8,51.762318,-1.262991,59.488083,2.853704,2.319458,4.764889,5736030.508315,619872.872218,-59.488083,30U
1418237379798232,8,51.762310,-1.262984,58.588097,2.747094,2.317919,4.545240,5736029.645259,619873.323180,-58.588097,30U
1418237379998231,8,51.762302,-1.262976,57.590964,2.420819,2.071985,3.620038,5736028.780310,619873.933692,-57.590964,30U
1418237380198231,7,51.762290,-1.262970,58.329220,2.422136,2.396202,3.909230,5736027.379944,619874.353283,-58.329220,30U
1418237380398231,7,51.762276,-1.262956,60.463965,2.396036,2.373116,3.829131,5736025.888017,619875.330825,-60.463965,30U
1418237380598231,7,51.762262,-1.262944,59.614439,2.391581,2.380377,3.813353,5736024.335738,619876.203714,-59.614439,30U
1418237380798231,7,51.762247,-1.262933,59.820201,2.403658,2.386924,3.860784,5736022.688588,619877.010316,-59.820201,30U
1418237380998231,6,51.762231,-1.262918,59.004268,2.445258,2.632110,3.952639,5736020.901604,619878.133620,-59.004268,30U
1418237381198231,6,51.762219,-1.262909,58.827602,2.431363,2.626841,3.914982,5736019.580226,619878.794475,-58.827602,30U
1418237381398230,6,51.762201,-1.262894,59.502654,2.424850,2.624434,3.896446,5736017.646318,619879.846594,-59.502654,30U
1418237381598230,7,51.762190,-1.262888,60.743039,2.378599,2.430065,3.778521,5736016.425980,619880.303239,-60.743039,30U
1418237381798230,7,51.762181,-1.262880,59.470530,2.406015,2.474939,3.865067,5736015.445782,619880.840332,-59.470530,30U
1418237381998230,8,51.762171,-1.262874,59.003586,2.377575,2.342021,3.800213,5736014.275859,619881.302239,-59.003586,30U
1418237382198230,7,51.762151,-1.262870,58.924157,3.073612,3.233611,3.840002,5736012.101483,619881.621554,-58.924157,30U
1418237382398230,8,51.762139,-1.262850,59.591848,2.377301,2.348614,3.752366,5736010.796541,619883.033426,-59.591848,30U
1418237382598230,7,51.762123,-1.262847,58.989992,3.040318,3.197999,3.752376,5736009.048102,619883.315260,-58.989992,30U
1418237382798229,7,51.762107,-1.262837,59.030641,3.039060,3.194993,3.749996,5736007.226275,619884.008013,-59.030641,30U
1418237382998229,7,51.762093,-1.262830,58.323838,3.040670,3.195269,3.755163,5736005.731087,619884.513066,-58.323838,30U
1418237383198229,7,51.762079,-1.262820,58.448207,3.038808,3.194905,3.752305,5736004.201665,619885.305897,-58.448207,30U
1418237383398229,7,51.762072,-1.262799,59.035388,2.375925,2.376237,3.648542,5736003.398222,619886.755467,-59.035388,30U
1418237383598229,7,51.762056,-1.262788,58.851966,2.374701,2.374910,3.649305,5736001.675124,619887.574024,-58.851966,30U
1418237383798229,7,51.762042,-1.262777,59.030812,2.371863,2.373884,3.639836,5736000.153413,619888.346775,-59.030812,30U
1418237383998229,7,51.762027,-1.262765,59.701258,2.368767,2.371752,3.636340,5735998.492033,619889.202653,-59.701258,30U
1418237384198228,7,51.762012,-1.262752,60.088294,2.368700,2.370524,3.644522,5735996.856307,619890.109540,-60.088294,30U
1418237384398228,7,51.761996,-1.262742,60.381216,2.363245,2.367924,3.629604,5735995.117047,619890.861737,-60.381216,30U
1418237384598228,7,51.761983,-1.262732,60.464184,2.366389,2.367653,3.644744,5735993.631546,619891.574874,-60.464184,30U
1418237384798228,8,51.761967,-1.262721,60.787143,2.362681,2.365253,3.637067,5735991.945530,619892.366543,-60.787143,30U
1418237384998228,9,51.761953,-1.262711,61.004551,2.361803,2.365037,3.634307,5735990.385017,619893.097483,-61.004551,30U
